id,companyId,employeeId,obraId,tipo,dataInicio,dataFim,motivoTransferencia,obraOrigemId,registradoPor,registradoPorUserId,observacoes,createdAt
113,60002,420107,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:53:21
114,60002,420168,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:53:21
115,60002,420129,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:53:21
116,60002,420090,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:53:21
117,60002,420092,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:53:21
118,60002,420150,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:53:21
119,60002,420072,90002,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:53:32
120,60002,420104,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:54:08
121,60002,420206,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:55:41
122,60002,420085,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:56:27
123,60002,420188,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:57:11
124,60002,480001,90005,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:57:21
125,60002,420102,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:58:33
126,60002,420184,180001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 22:00:15
127,60002,420192,90004,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 22:02:06
128,60002,420172,240005,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 22:03:55
129,60002,420098,180001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 22:05:44
130,60002,420118,90004,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 22:06:22
131,60002,420062,90004,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 22:07:30
30001,60002,420070,90001,saida,2026-02-28 00:00:00,2026-03-01 00:00:00,Auto-desalocação: status alterado para Desligado,,Felipe Costa Alves,601043,,2026-03-01 23:27:31
30002,60002,420070,90001,alocacao,2026-03-01 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-01 23:29:53
60001,60002,420137,90001,alocacao,2026-02-15 00:00:00,,,,Nayara Rodrigues,1020024,,2026-03-02 20:51:25
60002,60002,420130,90001,alocacao,2026-02-15 00:00:00,,,,Nayara Rodrigues,1020024,,2026-03-02 20:52:00
60003,60002,420112,90002,alocacao,2026-02-15 00:00:00,,,,Nayara Rodrigues,1020024,,2026-03-02 20:52:31
60004,60002,420083,90002,alocacao,2026-02-15 00:00:00,,,,Nayara Rodrigues,1020024,,2026-03-02 20:52:45
60005,60002,420146,90002,alocacao,2026-02-15 00:00:00,,,,Nayara Rodrigues,1020024,,2026-03-02 20:53:00
60006,60002,420095,90002,alocacao,2026-02-15 00:00:00,,,,Nayara Rodrigues,1020024,,2026-03-02 20:53:16
90001,60002,420192,90004,saida,2026-02-28 00:00:00,2026-03-03 00:00:00,Auto-desalocação: status alterado para Desligado,,Isabela Augusta da Silva Velloso Monteiro,990252,,2026-03-03 12:26:29
90002,60002,420183,210001,saida,2026-02-28 00:00:00,2026-03-03 00:00:00,Auto-desalocação: status alterado para Desligado,,Isabela Augusta da Silva Velloso Monteiro,990252,,2026-03-03 13:06:30
90003,60002,420206,210001,saida,2026-02-28 00:00:00,2026-03-03 00:00:00,Auto-desalocação: status alterado para Desligado,,Isabela Augusta da Silva Velloso Monteiro,990252,,2026-03-03 13:07:28
90004,60002,420184,180001,saida,2026-02-28 00:00:00,2026-03-03 00:00:00,Auto-desalocação: status alterado para Desligado,,Isabela Augusta da Silva Velloso Monteiro,990252,,2026-03-03 13:19:47
120001,60002,420070,90001,saida,2026-03-01 00:00:00,2026-03-04 00:00:00,Auto-desalocação: status alterado para Desligado,,Felipe Costa Alves,601043,,2026-03-04 22:01:46
150001,60002,420070,90001,alocacao,2026-03-05 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-05 16:47:22
180001,60002,420181,90005,saida,2026-02-28 00:00:00,2026-03-07 00:00:00,Auto-desalocação: status alterado para Desligado,,Felipe Costa Alves,601043,,2026-03-07 13:14:25
210001,60005,1200002,270005,alocacao,2026-03-09 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-09 23:48:49
210002,60005,1200012,270005,alocacao,2026-03-09 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-09 23:49:06
210003,60005,1200004,270001,alocacao,2026-03-09 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-09 23:49:24
210004,60005,1200008,270001,alocacao,2026-03-09 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-09 23:49:24
210005,60005,1200011,270001,alocacao,2026-03-09 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-09 23:49:24
210006,60005,1200005,270001,alocacao,2026-03-09 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-09 23:49:24
210007,60005,1200009,270009,alocacao,2026-03-09 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-09 23:49:33
210008,60002,420081,90001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 00:53:23
210009,60002,1320016,90005,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:54:11
